Statistical profiling result from clg_off-v8.log, (25285 ticks, 31 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1  100.0%          LazyCompile: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/operations/execute_operation.js:12:39
      1  100.0%            LazyCompile: ~maybeCallback /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/utils.js:335:23
      1    1.2%      LazyCompile: ~get /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/helpers/get.js:9:30
      1  100.0%        LazyCompile: ~aliasFields /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/schema.js:172:21
      1  100.0%          LazyCompile: ~add /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/schema.js:581:36
      1  100.0%            LazyCompile: ~Schema /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/schema.js:96:16
      1    1.2%      LazyCompile: ~filterOptions /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/utils.js:86:23
      1  100.0%        LazyCompile: ~Db /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/db.js:84:16
      1  100.0%          LazyCompile: ~db /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/mongo_client.js:214:7
      1  100.0%            LazyCompile: ~_setClient /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/connection.js:858:20
      1    1.2%      LazyCompile: ~exports.each /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/utils.js:951:24
      1  100.0%        Function: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/document.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1080:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1135:37
      1    1.2%      LazyCompile: ~equals /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/sdam/server_description.js:95:11
      1  100.0%        LazyCompile: ~serverUpdateHandler /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology.js:321:24
      1  100.0%          Function: ^<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology.js:481:53
      1  100.0%            Function: ^emit node:events:460:44
      1    1.2%      LazyCompile: ~encodePathChars node:internal/url:1457:25
      1  100.0%        LazyCompile: ~pathToFileURL node:internal/url:1472:23
      1  100.0%          LazyCompile: ~finalizeResolution node:internal/modules/esm/resolve:396:28
      1  100.0%            LazyCompile: ~moduleResolve node:internal/modules/esm/resolve:985:23
      1    1.2%      LazyCompile: ~copyPrototype node:internal/per_context/primordials:119:23
      1  100.0%        LazyCompile: ~<anonymous> node:internal/per_context/primordials:221:11
      1  100.0%          /usr/lib64/libnode.so.93
      1  100.0%            Function: ~<anonymous> node:internal/per_context/primordials:1:1
      1    1.2%      LazyCompile: ~connect node:_tls_wrap:1602:35
      1  100.0%        LazyCompile: ~makeConnection /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/cmap/connect.js:256:24
      1  100.0%          LazyCompile: ~connect /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/cmap/connect.js:30:17
      1  100.0%            LazyCompile: ~createConnection /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/cmap/connection_pool.js:350:21
      1    1.2%      LazyCompile: ~connect /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/sdam/server.js:95:12
      1  100.0%        LazyCompile: ~createAndConnectServer /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/sdam/topology.js:474:32
      1  100.0%          LazyCompile: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/sdam/topology.js:173:57
      1  100.0%            /usr/lib64/libnode.so.93
      1    1.2%      LazyCompile: ~compile /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/proxy-addr/index.js:84:18
      1  100.0%        LazyCompile: ~exports.compileTrust /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/utils.js:217:32
      1  100.0%          LazyCompile: ~set /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/application.js:359:23
      1  100.0%            LazyCompile: ~defaultConfiguration /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/application.js:77:57
      1    1.2%      LazyCompile: ~compile /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      1  100.0%        LazyCompile: ~compileChildren /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:805:44
      1  100.0%          LazyCompile: ~compile /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      1  100.0%            LazyCompile: ~compileChildren /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:805:44
      1    1.2%      LazyCompile: ~callSiteLocation /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/depd/index.js:267:27
      1  100.0%        LazyCompile: ~wrapfunction /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/depd/index.js:413:23
      1  100.0%          Function: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/send/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1080:37
      1    1.2%      LazyCompile: ~attempt /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/authenticate.js:180:22
      1  100.0%        Function: ^authenticate /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/authenticate.js:94:31
      1  100.0%          Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/layer.js:86:49
      1  100.0%            Function: ^trim_prefix /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:293:23
      1    1.2%      LazyCompile: ~attach /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/engine.io/build/engine.io.js:51:16
      1  100.0%        LazyCompile: ~initEngine /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/socket.io/dist/index.js:268:15
      1  100.0%          LazyCompile: ~attach /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/socket.io/dist/index.js:187:11
      1  100.0%            LazyCompile: ~Server /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/socket.io/dist/index.js:79:16
      1    1.2%      LazyCompile: ~arrayFlatten /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/array-flatten/array-flatten.js:58:23
      1  100.0%        LazyCompile: ~Route.<computed> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/route.js:202:37
      1  100.0%          LazyCompile: ~proto.<computed> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:519:27
      1  100.0%            Script: ~<anonymous> file:///mnt/c/Users/Marco%20Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/src/routes/info.routes.js:1:1
      1    1.2%      LazyCompile: ~afterWrite /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:466:20
      1  100.0%        LazyCompile: ~onwrite /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:444:17
      1  100.0%          LazyCompile: ~WritableState.onwrite /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:159:27
      1  100.0%            LazyCompile: ~_write /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/winston-transport/index.js:69:51
      1    1.2%      LazyCompile: ~afterShutdown node:net:475:23
      1    1.2%      LazyCompile: ~addParseToken /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/moment/moment.js:833:27
      1  100.0%        LazyCompile: ~addWeekParseToken /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/moment/moment.js:851:31
      1  100.0%          Function: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/moment/moment.js:11:19
      1  100.0%            Function: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/moment/moment.js:7:12
      1    1.2%      LazyCompile: ~addCatch node:events:358:18
      1  100.0%        Function: ^emit node:events:460:44
      1  100.0%          LazyCompile: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/sdam/monitor.js:205:52
      1  100.0%            LazyCompile: ~callback /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/connect.js:63:31
      1    1.2%      LazyCompile: ~_write node:internal/streams/writable:285:16
      1  100.0%        Function: ^Writable.write node:internal/streams/writable:335:36
      1  100.0%          Function: ^ondata node:internal/streams/readable:752:18
      1  100.0%            Function: ^emit node:events:460:44
      1    1.2%      LazyCompile: ~_setClient /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/connection.js:858:20
      1  100.0%        LazyCompile: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/connection.js:809:20
      1  100.0%          LazyCompile: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/utils.js:348:18
      1  100.0%            /usr/lib64/libnode.so.93
      1    1.2%      LazyCompile: ~WritableState node:internal/streams/writable:77:23
      1  100.0%        LazyCompile: ~Writable node:internal/streams/writable:220:18
      1  100.0%          LazyCompile: ~Duplex node:internal/streams/duplex:54:16
      1  100.0%            LazyCompile: ~MessageStream /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/message_stream.js:21:16
      1    1.2%      LazyCompile: ~Transform._read /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_transform.js:171:38
      1  100.0%        LazyCompile: ~Transform._write /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_transform.js:156:39
      1  100.0%          LazyCompile: ~doWrite /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:404:17
      1  100.0%            LazyCompile: ~writeOrBuffer /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:363:23
      1    1.2%      LazyCompile: ~StatsBase.isDirectory node:internal/fs/utils:417:43
      1  100.0%        LazyCompile: ~finalizeResolution node:internal/modules/esm/resolve:396:28
      1  100.0%          LazyCompile: ~moduleResolve node:internal/modules/esm/resolve:985:23
      1  100.0%            LazyCompile: ~defaultResolve node:internal/modules/esm/resolve:1124:30
      1    1.2%      LazyCompile: ~SourceNode_walk /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/source-map/lib/source-node.js:221:53
      1  100.0%        LazyCompile: ~SourceNode_toString /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/source-map/lib/source-node.js:318:61
      1  100.0%          /usr/lib64/libnode.so.93
      1  100.0%            LazyCompile: ~createFunctionContext /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:216:56
      1    1.2%      LazyCompile: ~Schema.interpretAsType /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/schema.js:1163:44
      1  100.0%        LazyCompile: ~Schema.path /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/schema.js:895:33
      1  100.0%          LazyCompile: ~add /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/schema.js:581:36
      1  100.0%            LazyCompile: ~Schema /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/lib/schema.js:96:16
      1    1.2%      LazyCompile: ~Response /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/commands.js:194:16
      1  100.0%        Function: ^processIncomingData /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/message_stream.js:84:29
      1  100.0%          Function: ^_write /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/message_stream.js:31:11
      1  100.0%            Function: ^writeOrBuffer node:internal/streams/writable:367:23
      1    1.2%      LazyCompile: ~Readable.pipe node:internal/streams/readable:654:35
      1  100.0%        LazyCompile: ~Connection /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/connection.js:37:16
      1  100.0%          LazyCompile: ~<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/connect.js:31:63
      1  100.0%            LazyCompile: ~callback /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/cmap/connect.js:269:31
      1    1.2%      LazyCompile: ~Module._resolveLookupPaths node:internal/modules/cjs/loader:678:38
      1  100.0%        LazyCompile: ~Module._resolveFilename node:internal/modules/cjs/loader:865:35
      1  100.0%          LazyCompile: ~Module._load node:internal/modules/cjs/loader:771:24
      1  100.0%            Function: ^Module.require node:internal/modules/cjs/loader:1020:36
      1    1.2%      LazyCompile: ~Long.isLong /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/bson/lib/long.js:236:28
      1  100.0%        LazyCompile: ~Long.equals /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/bson/lib/long.js:428:38
      1  100.0%          LazyCompile: ~Long.eq /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/bson/lib/long.js:436:34
      1  100.0%            LazyCompile: ~Long.negate /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/bson/lib/long.js:613:38
      1    1.2%      LazyCompile: ~Glob._process /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/glob/glob.js:295:36
      1  100.0%        LazyCompile: ~Glob._processGlobStar2 /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/glob/glob.js:631:45
